,text,label,data;;
2049;Камера хорошая, интересные фишки, всегда включенный дисплей.;1
2050;Экран - КРАСНЫЙ!! Никакие патчи это не исправляют, они только выкручивают баланс в сторону сине-зелёного, но при любом отклонении от 90 градусов (например, когда лежит на столе) он сразу становится розовым. Это только в адаптивном режиме. В других режимах он просто красный! Самсунг считает, что за 1000$ это нормально. Оперативной памяти могли бы и больше поставить, но как бы тогда продавалась версия на 6/128? Греется.;-1
2051;1. Камера вышка, без всяких споров! 2. Дисплей вышка, amoled one love! 3. Идут любые игрушки. 4. Отличный звук в комплектных наушниках (кто говорит, что они плохие - просто не умеют их готовить). 5. Безконтактную оплату юзаю каждый день. 6. Беспроводную зарядку тоже юзаю каждый день. 7. Водозащита позволяет снимать видосики прямо в водоёме, проверено лично!;1
2052;Один и единственный: объём АКБ хотелось бы конечно побольше, но мне и так хватает.;-1
2053;Камера, внешность, эргономика, качество сборки, телефон получился отличным но есть немного дегтя;1
2054;сразу что заметил очень сильно выгорает экран практически после 1,5 месяца использования на белом фоне видны следы, до этого и сейчас есть s6 samsung таких проблем нету до сих пор более 2х лет использования. кто чтобы не говорил но экран царапается сильно так что либо стекло , либо пленка , хотя говорят стоит gg5 непонятно;-1
2055;Шикарный экран, интересный дизайн, игровая производительность;1
2056;Цена;-1
2057;"Дисплей (по какой то необъяснимой причине читать большие тексты с самсунга куда приятнее, чем с Айфона. Возможно дело в размере), дизайн, камера, эргономика, комплект; Отдельное уважение вызвало в комплекте 64гб памяти и возможность ее добавления, потому как Apple судя по всему над своими клиентами просто издевается.";1
2058;Завышеных ожиданий не было, поэтому все оправдал.;-1
2059;Внешний вид Функционал Экран Камера Звук Наушники;1
2060;Тормоз Часто вылетают приложения Стекло экрана и задней панели - очень некачественное, не защищенное, царапается от любых минимальных воздействий с окружающим миром. Аккумулятор Сканер отпечатков пальцев бесполезен из-за его расположения;-1
2061;Идея!;1
2062;Дисплей, отсутствие второго динамика, последняя прошивка (шил 16.07);-1
2063;Дизайн на высоте! Конкурентов на сегодня нет (23.04.2017). Очень компактный размер, не смотря на большую диагональ. Экран выше всяких похвал, лучше чем на S7 edge. Быстродействие на высоте. Сканер радужки на удивление хорошо работает (не ожидал). Bluetooth 5.0 открывает новые возможности. Новая оболочка, пришедшая на смену дрянному Тачвизу, большой шаг вперед.;1
2064;Сканер сзади, но без этого не было бы безграничного дизайна. Из-за симметричности постоянно путаю низ и верх телефона. Автономность средняя;-1
2065;"- бесспорно экран AMOLED; - широкоформатный и без рамок. Отмечу это отдельно; - дизайн просто кошмош; - IP68 -влаго и пылезащита; - размеры и вес; - батарея на 3000 mAh; - оформление интерфейса, подсветка рамок, плюшки от самсунга, приложения и прочее; - ";1
2066;"- разблокировка телефона это танец с бубнами. пользуюсь распознаванием лица и отпечатком(о работе расскажу отдельно); - мало аксессуаров(скорее это вопрос времени, нежели недостаток), на момент покупки была только пленка; - выпирает рамка камеры(со времен";-1
2067;Очень хороший дисплей,удобный в обращений. быстрый. многофункциональный.очень хорошо держит связь.;1
2068;Не реально найти защитное стекло. высокая цена. других минусов ну просто не нашёл.;-1
2069;Заказ №42010493 Камера, беспроводная зарядка, экран, производительность, дизайн, сочные цвета, удобно держать в руке, сканер радужки глаза, лица и отпечатка пальца очень удобно использовать при разблокировке, водонепроницаемость (не пробовала);1
2070;В восторге от телефона, минусов не нашла.;-1
2071;Большой экран и не лопата. Беспроводная зарядка.;1
2072;Сам звонит в кармане, в день 3-4 раза. Стоит и отпечаток пальца и вся дребедень.. при слабом освещении камера зеленит. Не удачное место под отпечаток пальца.;-1
2073;"Удобное расположение сканера отпечатков пальцев - если держать телефон в граблях правильно, то палец идеально ложится на сканер. Звук динамиков настолько громкий, что пришлось смело на половину убавить (""туговат на ухо"" - даже мне неприятно на макс.). USB-C - одна из причин по которым я всял именно S8, а не S7 edge. Отлично держит заряд, очень удобно лежит в руке, экран почти оптимального размера, но по сравнению с прошлым телом (950XL), легче дотянуться до всех областей. Богатая комплектация. Почти полноценно подключается к Display Dock от Microsoft с помощью ""Leena Launcher"" (главное ""всё"" настроить) - улыбнуло. Есть и другие лаунчеры, но я протестировал этот, на ""скорую руку"", для отзыва (MS не зажал 3 USB порта и DP) интереса ради.";1
2074;"Оставили допотопный 3.5 разъём (я был несказанно рад, что производители наконец начали отказываються от этого атавизма и пылесборника, а тут такой облом)... Если я и буду когда пользоваться наушниками, то только нормальными/большими bluetooth ушами от, допустим, Sony. Затычки в ушах физически не переношу. Что мне в Самсунгах не нравится, то это узнаваемый дизайн камеры :) ""Третья нога"" - Bixby. К сканеру лица не могу привыкнуть - непонимаю до конца куда, когда и как надо тыкнуть в экран, что б он ""нормально"" просканировал лицо без напоминания (в 950XL с этим было проще, хотя я IRIS сканером не пользовался - легче пин ввести). USB кабель очень скользкий и плотный - еле ""отодрал"". Заряжаю зарядкой от MS 950XL - намного удобней (остался Display Dock от того тела, а 950XL поменял на S8 по гарантии с небольшой доплатой).";-1
2075;Дизайн, долго ждал выхода. Почти все ожидания оправдались кроме одного!;1
2076;Цена. Телефон заявлен как достаточно крепкий с разными степенями защиты. 21 апреля получил по предзаказу, радовался как ребенок. 23 апреля телефон выпал из кармана, когда я присел накачать велосипедное колесо, и с 20см от земли экран от удара треснул. Хваленая безопасность - боль. IPhone6 за 2 года эксплуатации без чехла ни разу не бился при падении. Цена на новый экран подозреваю будет стоить как пол телефона. По поводу гарантии представительство Samsung отмалчивается, на e-mail не ответили.;-1
2077;Дизайн. Все больше достоинств нет.;1
2078;Море! Первое: сам звонит , может что то сам добавить в соц сеть( понимаю звучит странно но это так) без участия владельца.Может сам сменить настройки. Второе самое главное : абсолютно неустойчив к царапинам если носите без чехла то макс через неделю появятся первые , если будете пользоваться чехлом , то на следующий день на задней крышке появятся царапины (попадает пыль между чехлом и панелью и затирает секло) если флип чехол то царапины будут и на передней. Третье : конструкция телефона напоминает кусок мыла и если вы считаете себя аккуратным то разобьете телефон через месяц если не то в течение недели , но вы его разобьете, без вариантов, бамперы не помогают колется и в оригинальном самсунговском бампере, просто тут три сценария колется блок или просто фронтальное стекло или заднее стекло.Цены на ремонт посмотрите сами ( замена блока 24 т.р.)Четвертое: АМОЛЕД! Жгет сетчатку примерно как сварка .Пятое :Автономность .... Камера лучше чем у остальных телефонов, но шумоподавление излишне , автофокус не всегда работает как нужно, фото часто выходят полной синтетикой.;-1
2079;Дизайн,экран,шустрый.;1
2080;АКБ,камера;-1
2081;Яркость экрана, камера, быстрая зарядка, производительность;1
2082;Ужасное качество товара;-1
2083;Защита от воды,это мне очень помогло в некоторых ситуациях. 4к картинка порадовала глаз. Наушники в комплекте были хорошие. Быстро прилетело обновление на андроид 8.0.;1
2084;Экран выгорел. Наушники сломались через 5 месяцев. Были проблемы с камерой некоторое время,через месяц пропали. Человек,который решил добавить в русскую версию s8 кнопку Bixby,удачи тебе в жизни и таких же хороших идей(на самом деле надеюсь,что тебя уволят). Потому что она будет только вас бесить случайными нажатиями,а вот отключить не сможете. И в чем ее полезность? Правильно,не в чем!;-1
2085;Нравится боковой экран, я убрал туда защищенную папку и кое что еще, что может быть увидено на главном экране;1
2086;Датчик отпечатка не на месте, хотя привыкаешь конечно и реже попадаешь пальцем в объектив камеры, Bixby - можно было бы сделать как опцию, не пользуюсь да кажется на русском и не работает. Еще есть такая точка внизу экрана слева, бывает зацепил пальцем, она слетела и не вернуться на шаг назад. Зачем это вообще?;-1
2087;Красота и приемлемая цена;1
2088;Постоянные глюки, торможения и потеря сигнала.;-1
2089;да про них много чего написано, присоединяюсь ко всему сказанному.;1
2090;1-размер для использования одной рукой (если бы был га 1 см короче, было бы идеально, а так иногда доставляет неудобство, вообще не монимаю как пользуются еще большими телефонами, всегда не любил лопаты)) 2- датчик палтца в процентах 70/75 срабатывает четко, справедливости радо так же у меня и на 7ке срабатывает, может пальцы какие не те, но пока менять не буду. 3-нет круговой прокрутки рабочих экранов, как ни странно, привык в альфе к этой особенности до сих пор не могу понять почему здесь не так...сторонние лончеры не в счёт. 4- сканер радужки бестолково... очень не удобно, а денег стоит.;-1
2091;Классный;1
2092;Качество;-1
2093;Экран, аккумулятор, производительность, дизайн, скорость зарядки, качество наушников;1
2094;Приобрела на старте продаж. Изначально были баги с сетью и малое кол-во приложений были оптимизировано под расширение экрана. Сейчас все работает отлично, ни разу за пол года не пожалела. Я большая фанатка галактик и телефон доставляет мне удовольствие каждый день.;-1
2095;Одним словом получаю огромное удовольствие от использования.;1
2096;Не обнаружил;-1
2097;Камера, безусловно. Обожаю её. Настройки размера будущего фото от маленьких до широкоформатных и кинематографических. Разрешение экрана и безрамочность. Это просто космос, лучший дизайн: гладкий, приятный, тонкий, длинный, необычный и футуристично красивый. Это действительно выглядит как будущее. Возможность скрывать кнопку и вообще нижнюю панель для наслаждения экраном.;1
2098;Биксби. Использую её только для просмотра погоды, в целом, абсолютно бесполезный функционал, который заставляют использовать (расположен прямо под кнопкой регулировки громкости). Батарея. От неё прям припекает, в том смысле, что невероятно бесит. Её хватает только на полдня. При прогулке с фотографированием - часа 3-4. Даже если телефон почти не использовать, его заряда едва-едва хватит на 10 часов.;-1
2099;Камера, экран, звук, скорость работы. Все что в этом смартфоне есть, без спору на высоте, даже не сомневайтесь, есть лишь одно возмутительное но... о нем ниже...;1
2100;Сразу же ставьте защитное стекло, пленку, или любую другую защиту экрана! Стекло, при любом старании бережного импользования, через неделю поцарапается от монетки в кармане или ключей! По мне так это просто недопустимый косяк для горилы 5 и такого космического ценника телефона!!! Но тем не менее он допущен и это огромный недостаток.;-1
2101;Мощный, хороший аккумулятор;1
2102;Вай-фай слабоват;-1
2103;Дисплей, размер, дизайн, время работы, камера;1
2104;Пока не выявил.;-1
2105;Дизайн, нет ложных срабатываний боковых панелей, хорошо держит заряд, очень удобная оболочка системы, шикарно лежит в руке, новый разъем usb type-c и т.д;1
2106;За 3 дня ещё не нашел.;-1
2107;Отличный дизайн и внешний вид. Экран лучший на рынке. Камера очень качественная. Снимки огонь ! Оболчка Самсунг. Подробнее в описании. Быстрая зарядка. Беспроводная зарядка.;1
2108;Сканер отпечатка все же не на том месте !;-1
2109;Дизайн, качество картинки, камера;1
2110;Батарея, экран сильно царапается, цена, через 3 месяца начал подвисать, текст без ошибок набрать практически не возможно. Плохо работает распознание лица и отпечаток пальца.;-1
2111;1. Субъективно лучший дизайн на рынке смартфонов, качественные материалы, сочные цвета экрана. 2. Очень шустрая программная оболочка без глюков. 3. Хорошо держит заряд и классный энергосберегающий режим. 4. Хорошо соединяется со сторонними устройствами и не теряет связь. 5. Безумно удобная система с разблокировкой радужкой. 6. Ещё ни один смартфон не лежал так удобно в руке, как этот. 7. Снимки с камеры очень качественные. 8. Богатая комплектация - куча переходников всевозможных, адекватные наушники в комплекте.;1
2112;1. Есть микротормоза при пролистывании и/или открывании чего-либо. Пока не удалось выяснить причину. 2. Розовые края на белом фоне даже с включенной функцией холодных тонов для краёв. Меня не бесит.;-1
2113;Камера хорошая, приложения тянет на ура. Ловит 4 вида спутников. Никогда не придавал большого значения дизайну, но тут он заслуживает внимания. Экран S8 заметно больше A5, если измерить. Но выглядит при это намного компактнее. Быстро разблокируется по отпечатку или радужке (даже в затемнённых очках. Плюс можно установить, чтобы не блокировался в определённом местоположении и пр. Телефон умный ));1
2114;Универсальный слот.;-1
2115;GPS работает отлично, жирный плюс за это Защита от воды полезная штука. Остальное железо вполне на уровне и довольно стабильно работает. Что не скажешь про ПО.;1
2116;Шпионский телефон, отправляет всё содержимое памяти в облака на сервера самсунг и это просто так не отключишь... Про конфиденциальность забудьте вообще. Рут получить сложно. Неотключаемый bixby доставляет, при чем самсунг в обновлениях борется с программами-отключалками bixby. Ну просто нет слов. Заряд кушает как из пушки. Хотя покупался из расчета что процессор более энергоэффективный и андроид новый с улучшенным энергосбережением. Но если передачу данных забыл отключить, кушает батарею как из пушки. Автономность раза в 1.5-2 хуже чем у старенького LG G2 при тех же условиях. Надежда на рут и кастомные прошивки. Но есть шанс убить телефон, пока не рискую.;-1
2117;Сногсшибательный дизайн. Очень приятно лежит в руке - и по материалам, и по форм-фактору (соотношение 1:2, закругленные края). Очень комфортно использовать.;1
2118;Производительность - просто epic fail для такого флагмана. После нескольких месяцев использования временами тормозит больше чем предыдущий Xiaomi Redmi note 3. Очень часто еле работает. Чистка памяти помогает не всегда, приходится перегружать. Приложения удалял.;-1
2119;В целом хороший аппарат. С недостатком, который перечёркивает все достоинства.;1
2120;Это ******* (любое нехорошее слово) шалтай-болтай, который разбивается от соприкосновения с любыми предметами твёрже воздуха. Я в жизни не разбил ни одного телефона, всякое бывало, но экран не бил никогда, а телефонов через мои руки прошло не менее 3х десятков. Бытовая ситуация - туалет, телефон в кармане, тянусь достать его и он выпадает из кармана с высоты 10 СМ! на кафель. И все, экран в паутинку. Телефону меньше недели. Телефон в бампере от Samsung. Замена 13500! Что?! Пожалуй куплю себе redmi 7 и буду колоть им орехи за эти деньги. А этот инженерный плевок подключу к ТВ как медиаплеер и игровую приставку. Это мой первый и последний Samsung.;-1
2121;Гнутый экран, на стекле не остаётся отпечатков пальцев;1
2122;"1. Плохо реагирует на отпечаток пальца, не с первого раза. Требует поставить палец чётче, но ставить его неудобно, окошко неудобно расположено; 2. Быстро теряется заряд; 3. Клубные карты в этом хваленом приложении Самсунг Пай не работают. 4. И самое главное - за такие деньги такая гадость этот гнутый экран! При первом падении экран разбился. Телефону меньше месяца, ремонт 25 тыс.";-1
2123;Удобный, красивый, все новые фичи в наличии. - Камера - лучшая на рынке. В семье есть S7. Фотографии стали еще лучше. - Gear 360 (2017) по предзаказу если не убиваться за стриминг на Yuotube вообще безделушка... - Батарею держит прилично. Музыка в самолете телефон разряжает очень немного. Видео тоже. Можно читать книгу и не подключать внешний аккум. - Заряжается быстро. - Samsung Pay - классная вещь. - Связь отличная, голосовой динамик и микрофон работают хорошо запас громкости большой..;1
2124;"- Все хорошо, но проблема ""красного экрана"" есть. Экран розовит под углом. Официальный сервис проблему не признает. - Торможения интерфейса иногда проскакивают. По плавности iOS еще никто не смог догнать. - С контактами беда - объединяет во вкладки, приби";-1
2125;- Хороший звук,наушники в комплекте в принципе норм,лучше чем то,что было раньше... - Фронталка прям порадовала - Экран(и плюс и минус),ощущение объемной картинки,смотрится реально классно,как всегда сочные цвета. - В общем цвет и дизайн приятно порадовал;1
2126;Сразу после включения залагал экран и это флагман за 55к...(залип на одной точке) - Бонусы от предзаказа ужасные(уж могли бы что-то полезнее предложить вместо бредовой камеры) - Экран(неудобно тянуться до шторки,иногда смотреть видео и играть(имхо)) - СТЕКЛО(неужеле не судьба в 2017 сделать то наконец флагман из металла,если кто-то из самсунга читает(в чем я конечно же сомневаюсь),кто хоть как-то может повлиять на дизайн флагманских смартфонов эта запись для вас!!) - Дорогие аксессуары - В фирменном магазине не купить в черном цвете почти до середины до мая...(вообще бред полнейший,предзаказ онли,заявление продавца) - ЦЕНА,,не стоит он своих денег...и кто там говорил, что самсунг для нищебродов.. - Нет бонусов,в отличии от прошлогодних флагманов(Samsung members). - Бредовое расположение сканера,срабатывает через раз теперь. - Греется все так же отлично. - Bixby сырой,поиск по фотке тоже нефига не работает.. - Собирает кучу данных о пользователе,да вот такой я параноик(отключить нельзя если хочется использовать весь функционал).;-1
2127;Камера Быстро действие Простота Батарея Внешний вид;1
2128;Не выявлено;-1
2129;Красивый дизайн Быстрая работа Хорошая комплектация Хорошая эргономика для небольшой ладони Аккумулятор - без комментариев, так как всего второй день пользуюсь Набор переходников разных типов USB в комплекте Корректно работающий датчик отпечатка пальца Аппарат умеет распознавать радужку глаза через очки, но этот тип распознавания сам по себе неивсегда работает.;1
2130;Нет настройки, позволяющей полностью убрать панель навигации с экрана во время работы полноэкранного приложения. Распознавание лица срабатывает плохо. Нужно потратить много времени, чтобы внести каждый отпечаток пальца.;-1
2131;Дизайн. По началу нравилось всё: и по и автономность и камера была на высоте;1
2132;После обновления до андроид 9 стал жестко тормозить, батарейки кое как хватает на полдня в режиме слабого использования (практически не звоню, очень немного авито и ватсапп), камера вообще плохая стала, зум с кнопки затвора убрали, фото или видео надо менять режим камеры, очень неудобно сделали, не то что раньше.;-1
2133;Быстрый, красивый, довольно недорогой и при этом очень качественный.;1
2134;Великоват размером. никак не могу привыкнуть.;-1
2135;Камера днем и вечером, видеосъемка, удобные габариты, звук, дизайн;1
2136;1. Аккумулятор!!! В 7 вечера приходится лететь домой, ибо заряд остается на уровне 8-10% после 100% зарядки в 7 утра и при неактивном пользовании: пару часов в соцсетях в обед и по пути на работу и обратно, звонки максимум 15 мин. 2. И хрупкость экрана - первое падение со стола на кафель и сразу в углу дисплея трещина, а замена экрана дорогое удовольствие. Сзади тоже трескается, у тети такой же, я сразу купила чехол и стекло. Но стекло постоянно отклеивалось, рискнула и купила пленку, который не спас от трещин при падении дисплей. 3. Тормознутость сканера отпечатков - в старом ксиаоми редми 3s сканер был намного удобнее и шустрее 4. Микролаги, которые решаются перезагрузкой;-1
2137;"-Дизайн! Даже в 2019 это очень красивый телефон. -Удобство использования! Диагональ ""та самая"", в руке держится отлично. -Сборка. Монолитный как камень. Да он стеклянный, но объективно скажу,что я не роняю телефоны и поэтому не страшно что задняя крышка и";1
2138;-Батарея. Телефон очень быстро садится. До этого был xiaomi с таким же аккумом-держал легко день. А S8 при таком же использовании держит пол дня. -Прошивка. Ну это у меня навсегда. УБОГАЯ,просто ужасная оболочка от Самсунг и их фирменные приложения. Вот д;-1
2139;Дизайн, распознавание по сетчатке глаз/лицу. Удобно расположен датчик отпечатка пальца.;1
2140;Чрезмерно царапающийся экран. Невозможность наклеить защитную пленку, из-за скошенных краев. Пробовал и дорогие и дешевые - выглядит топорно и держится до месяца. После года обычного использования, выгорели символы клавиатуры на экране и стали видны, даже если клавиатурой не пользуюсь. Аккумулятор, после 1.5 года службы, заметно ослабел.;-1
2141;Большой яркий экран, высокая производительность;1
2142;Слабая батарея, некачественные аксессуары, хлипкий фирменный чехол Samsung Clear View Standing Cover (через год начал трескаться и расползаться), слабая защитная фирменная пленка, недоработанная ОС;-1
2143;Топовый смарт, пользуюсь уже 2й год. Даже сейчас хватает с головой. Экран супер, камера тоже. Игры летают. Единственное берите обязательно на snapdragon'e. Самс как всегда не разочаровал.;1
2144;1) Exynos. 2) Попался с браком камеры(не работает автофокус, но такое меняется без проблем по гарантии).;-1
2145;Этот телефон реальная рабочая лошадь. Он очень удобен как физически, так и технически. Он красивый. Упал на кафельный пол и именно в этот момент был без чехла (сняла, хотелось пользоваться красивым телефоном)))))), экраном об пол ударился, ну есть трещины.. менять экран не стала, потому что на его работе и работе телефона падение и не трещины никак не отобразились, все отлично. Да и трещины не мешают. Перешла на него с виндоусфона, до которого было несколько айфонов. На винду ушла ибо айос надопл своей скукотищей и унылостью, виндоусфон прожил у меня года два и потом он морально начал умирать, ибо на развитие забили. Пришел в мои руки андроид - и он классный. В сравнении с айос все понимают почему, нет смысла писать.;1
2146;Что бесит: 1. Функция скриншота. Вот это вот проведите ребром руки... с первого раза идеальный скриншот - 1 случай из 10. 2. Кнопка биксби, которую не отключить и не перенастроить. Биксби, я ненавижу тебя, я хочу тебя вырвать, ты все время нажимаешься, когда я этого не хочу, а не хочу я всегда.;-1
2147;Камера понравилась. Производительность тоже. Но;1
2148;Сидел на стуле, телефон выпал из кармана шорт на пол. Трындец, экран вдребезги, это ещё он у меня был в силиконовом бампере. Очень хрупкий, я не понимаю как им надо пользоваться , чтобы он не разбился. да еще и сам по себе очень скользкий + загнутые края, он так и норовит выскользнуть из рук. Стекло самсунг отдельно не меняет, только вместе с экранным модулем, мин цена замены на 10-05-18 составляет 13400р. Я считаю что неприлично дорогая плата за треснувшее стекло.;-1
2149;качества хорошая;1
2150;нет;-1
2151;Быстродействие, камера, удобство;1
2152;"Очень хрупкий и ненадежный. Хрупкость еще понятна, все же из стекла, но вот качество начинки... год использования - выгорел экран (на белом фоне видны намертво впечатанные символы из других приложений), глючит порт при зарядке (отваливается), да и если телефон сел и выключился, при подключении ЗУ всегда выдает ""вода попала в порт"", включать приходится с кучей заморочек после такого.";-1
2153;Красивый внешний вид, приятные материалы изготовления, жаль, что всю эту красоту все равно приходится прятать под чехол. Радует отсутствие надписи Samsung над экраном, как в младших моделях. Яркий, сочный экран, с отличным разрешением. Даже спустя полгода пользования не перестаю радоваться экрану, нравится смотреть клипы и видео с природой в разрешении 2К, также во время поездок очень удобно смотреть на телефоне фильмы и сериалы. Яркости экрана хватает в самый солнечный день, а вот минимальную яркость я бы сделал потемнее. Олеофобное покрытие качественное, экран очень устойчив к царапинам. Размеры телефона меня устраивают, помещается в любой карман, хорошо лежит в руке, но если с таким устройством в кармане куртки попытаться завязать шнурки, то это вызовет некоторые затруднения. Основная камера радует каждый день! Фотографирую природу, пейзажи, закаты, рассветы, отлично передает цвета, в темное время суток также фотографирует достойно, во время лекций при съемке с камчатки на фотографиях хорошая читаемость, считаю, что камера на этом телефоне со всеми своими задачами справляется на 100%. Качество видеосъемки также на высоте, стабилизация работает хорошо, снимал видео во время езды на снегоходе на скорости 50 км/ч и остался доволен, тряска минимальная. Аккумулятор хорошо держит заряд, быстро заряжается, мне хватает на целый день активного пользования, не разряжается в холодную погоду. Возможность трансляции звука через bluetooth на два устройства с независимой регулировкой громкости классная фишка, любим им пользоваться с девушкой на кухне, когда готовим. Нравится возможность поделить экран на два рабочих окна, часто пользуюсь при просмотре видео на ютуб.;1
2154;Медленный датчик отпечатка пальца, нежелание распознавать влажные пальцы, крайне неудобное расположение, часто марается объектив камеры, при том, что для быстрой (нет) читаемости отпечатка, палец нужно расположить идеально на датчике. Во время телефонного разговора часто разблокируется экран, чтобы заблокировать обратно, приходится убирать телефон в сторону и заново подносить к уху. Датчик распознавания лица очень медленный, сравнивал с pocofone f1, пользоваться невозможно, не работает в темноте, пришлось отключить.Возможно, для кого-то это покажется мелочью, но в разъем зарядки сложно попасть не поцарапав корпус телефона, провод не вставляется интуитивно, в темноте приходится его искать, с другими телефонами такой проблемы не возникало никогда. Абсолютно бесполезное приложение Bixby и кране неудобное расположение кнопки этого приложения. Часто путаю это кнопку с кнопкой понижения громкости, невозможность без сторонних программ отключения этой кнопки или назначения на нее вызова другой программы. Внешнему динамику не хватает громкости. Объектив основной камеры конкретно на моем телефоне установлен криво (на съемку не влияет). При быстром запуске камеры посредством двойного нажатия кнопки блокировки на экране иногда поверх камеры выскакивает окошко с гордой надписью, что я только что воспользовался быстрым запуском, что очень мешает для моментальной съемки. Из-за изогнутого экрана практически любое защитное стекло чехол выталкивает по углам, пришлось резать чехол, в дальнейшем от защитного стекла отказался в пользу чехла, за полгода пока ни одной царапины. На верхней грани между дисплеем и корпусом виден просвет экрана над фронтальной камерой в темноте. Расположение кнопки блокировки неудобное, иногда, невольно нажимаю на нее пальцами с противоположной стороны, когда хочу изменить громкость, также когда телефон лежит вертикально на боку, при попытке изменить громкость, продавливается кнопка блокировки, я бы ее установил на верхнюю часть.;-1
